Llave;Rut cliente;Rut deudor;N° doc.;Tipo doc.;Fecha_pago;Fecha_prórroga
77.078.244-9-79.984.240-8-1526-BP;77.078.244-9;79.984.240-8;1526;BP;01/01/1900;01/01/1900
76.908.554-8-77.704.340-4-26350-BF;76.908.554-8;77.704.340-4;26350;BF;01/01/1900;01/01/1900
77.078.244-9-81.271.100-8-489-BP;77.078.244-9;81.271.100-8;489;BP;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-136-BP;77.078.244-9;96.756.430-3;136;BP;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-7-BP;77.078.244-9;76.610.230-1;7;BP;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-14305-BP;77.078.244-9;76.610.230-1;14305;BP;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-460746-BP;77.078.244-9;76.610.230-1;460746;BP;01/01/1900;01/01/1900
77.078.244-9-81.271.100-8-487-BP;77.078.244-9;81.271.100-8;487;BP;01/01/1900;01/01/1900
77.023.321-6-96.576.440-2-191-BF;77.023.321-6;96.576.440-2;191;BF;01/01/1900;01/01/1900
77.078.244-9-76.175.835-7-1764-BP;77.078.244-9;76.175.835-7;1764;BP;01/01/1900;01/01/1900
77.023.321-6-76.099.978-4-316-BF;77.023.321-6;76.099.978-4;316;BF;01/01/1900;01/01/1900
76.908.554-8-90.635.000-9-726-BF;76.908.554-8;90.635.000-9;726;BF;01/01/1900;01/01/1900
77.078.244-9-70.285.100-9-57-BP;77.078.244-9;70.285.100-9;57;BP;01/01/1900;01/01/1900
77.470.855-3-78.408.990-8-184-BF;77.470.855-3;78.408.990-8;184;BF;01/01/1900;01/01/1900
77.912.436-3-76.493.368-0-1483-BF;77.912.436-3;76.493.368-0;1483;BF;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-150-BP;77.078.244-9;60.503.000-9;150;BP;01/01/1900;01/01/1900
77.936.917-K-76.365.774-4-36-BF;77.936.917-K;76.365.774-4;36;BF;01/01/1900;01/01/1900
77.078.244-9-76.175.835-7-1763-BP;77.078.244-9;76.175.835-7;1763;BP;01/01/1900;01/01/1900
77.078.244-9-76.175.835-7-1762-BP;77.078.244-9;76.175.835-7;1762;BP;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-52-BP;77.078.244-9;96.756.430-3;52;BP;01/01/1900;01/01/1900
77.023.321-6-80.186.300-0-521-BF;77.023.321-6;80.186.300-0;521;BF;01/01/1900;01/01/1900
77.936.917-K-61.216.000-7-118-BF;77.936.917-K;61.216.000-7;118;BF;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-1069327-BP;77.078.244-9;76.610.230-1;1069327;BP;01/01/1900;01/01/1900
77.912.436-3-93.899.000-K-1490-BF;77.912.436-3;93.899.000-K;1490;BF;01/01/1900;01/01/1900
77.745.149-9-81.201.000-K-40441-BF;77.745.149-9;81.201.000-K;40441;BF;01/01/1900;01/01/1900
77.912.436-3-92.654.000-9-525-BF;77.912.436-3;92.654.000-9;525;BF;01/01/1900;01/01/1900
77.912.436-3-92.654.000-9-524-BF;77.912.436-3;92.654.000-9;524;BF;01/01/1900;01/01/1900
77.912.436-3-93.899.000-K-1489-BF;77.912.436-3;93.899.000-K;1489;BF;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-206-BP;77.078.244-9;96.756.430-3;206;BP;01/01/1900;01/01/1900
77.023.321-6-96.576.440-2-190-BF;77.023.321-6;96.576.440-2;190;BF;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-80-BP;77.078.244-9;96.756.430-3;80;BP;01/01/1900;01/01/1900
77.078.244-9-70.285.100-9-7150-BP;77.078.244-9;70.285.100-9;7150;BP;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-145-BP;77.078.244-9;60.503.000-9;145;BP;01/01/1900;01/01/1900
77.857.775-5-83.693.800-3-1785-BF;77.857.775-5;83.693.800-3;1785;BF;01/01/1900;01/01/1900
77.936.917-K-76.414.510-0-1850-BF;77.936.917-K;76.414.510-0;1850;BF;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-144-BP;77.078.244-9;60.503.000-9;144;BP;01/01/1900;01/01/1900
77.084.276-K-89.696.400-3-2156-BF;77.084.276-K;89.696.400-3;2156;BF;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-460747-BP;77.078.244-9;76.610.230-1;460747;BP;01/01/1900;01/01/1900
77.078.244-9-76.084.682-1-976-BP;77.078.244-9;76.084.682-1;976;BP;01/01/1900;01/01/1900
77.470.855-3-76.099.978-4-385-BF;77.470.855-3;76.099.978-4;385;BF;01/01/1900;01/01/1900
77.470.855-3-60.503.000-9-89-BF;77.470.855-3;60.503.000-9;89;BF;01/01/1900;01/01/1900
77.460.259-3-96.677.260-3-213-BF;77.460.259-3;96.677.260-3;213;BF;01/01/1900;01/01/1900
77.078.244-9-96.718.010-6-1359-BP;77.078.244-9;96.718.010-6;1359;BP;01/01/1900;01/01/1900
77.032.854-3-76.349.975-8-149-BF;77.032.854-3;76.349.975-8;149;BF;01/01/1900;01/01/1900
77.023.321-6-81.271.100-8-1521-BF;77.023.321-6;81.271.100-8;1521;BF;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-582-BP;77.078.244-9;96.756.430-3;582;BP;01/01/1900;01/01/1900
77.023.321-6-91.449.000-6-88-BF;77.023.321-6;91.449.000-6;88;BF;01/01/1900;01/01/1900
77.912.436-3-89.807.200-2-300-BF;77.912.436-3;89.807.200-2;300;BF;01/01/1900;01/01/1900
77.078.244-9-70.285.100-9-7146-BP;77.078.244-9;70.285.100-9;7146;BP;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-143-BP;77.078.244-9;60.503.000-9;143;BP;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-140-BP;77.078.244-9;60.503.000-9;140;BP;01/01/1900;01/01/1900
77.032.854-3-76.349.975-8-34-BF;77.032.854-3;76.349.975-8;34;BF;01/01/1900;01/01/1900
77.078.244-9-96.633.780-K-621-BP;77.078.244-9;96.633.780-K;621;BP;01/01/1900;01/01/1900
77.078.244-9-70.285.100-9-7149-BP;77.078.244-9;70.285.100-9;7149;BP;01/01/1900;01/01/1900
77.078.244-9-70.285.100-9-7148-BP;77.078.244-9;70.285.100-9;7148;BP;01/01/1900;01/01/1900
77.745.149-9-81.201.000-K-40437-BF;77.745.149-9;81.201.000-K;40437;BF;01/01/1900;01/01/1900
77.470.855-3-96.569.640-7-47-BF;77.470.855-3;96.569.640-7;47;BF;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-142-BP;77.078.244-9;60.503.000-9;142;BP;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-141-BP;77.078.244-9;60.503.000-9;141;BP;01/01/1900;01/01/1900
76.908.554-8-76.177.621-5-5570-BF;76.908.554-8;76.177.621-5;5570;BF;01/01/1900;01/01/1900
77.790.765-4-61.933.800-6-1735-BF;77.790.765-4;61.933.800-6;1735;BF;01/01/1900;01/01/1900
76.908.554-8-89.696.400-3-75-BF;76.908.554-8;89.696.400-3;75;BF;01/01/1900;01/01/1900
77.936.917-K-77.359.579-8-49-BF;77.936.917-K;77.359.579-8;49;BF;01/01/1900;01/01/1900
77.745.149-9-91.139.000-0-2491-BF;77.745.149-9;91.139.000-0;2491;BF;01/01/1900;01/01/1900
77.078.244-9-60.503.000-9-139-BP;77.078.244-9;60.503.000-9;139;BP;01/01/1900;01/01/1900
77.078.244-9-79.853.470-K-68809-BP;77.078.244-9;79.853.470-K;68809;BP;01/01/1900;01/01/1900
77.745.149-9-91.139.000-0-2492-BF;77.745.149-9;91.139.000-0;2492;BF;01/01/1900;01/01/1900
76.908.554-8-76.959.890-1-549-BF;76.908.554-8;76.959.890-1;549;BF;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-31-BP;77.078.244-9;84.716.400-K;31;BP;01/01/1900;01/01/1900
77.078.244-9-96.633.780-K-619-BP;77.078.244-9;96.633.780-K;619;BP;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-11707-BP;77.078.244-9;84.716.400-K;11707;BP;01/01/1900;01/01/1900
77.032.854-3-76.357.700-7-154-BF;77.032.854-3;76.357.700-7;154;BF;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-4742-BP;77.078.244-9;96.756.430-3;4742;BP;01/01/1900;01/01/1900
77.032.854-3-76.349.975-8-7-BF;77.032.854-3;76.349.975-8;7;BF;01/01/1900;01/01/1900
77.078.244-9-96.633.780-K-620-BP;77.078.244-9;96.633.780-K;620;BP;01/01/1900;01/01/1900
77.078.244-9-87.996.400-8-6681-BP;77.078.244-9;87.996.400-8;6681;BP;01/01/1900;01/01/1900
77.032.854-3-76.357.700-7-153-BF;77.032.854-3;76.357.700-7;153;BF;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-11704-BP;77.078.244-9;84.716.400-K;11704;BP;01/01/1900;01/01/1900
77.685.548-0-77.073.957-8-772-BF;77.685.548-0;77.073.957-8;772;BF;01/01/1900;01/01/1900
77.460.259-3-78.200.830-7-410-BF;77.460.259-3;78.200.830-7;410;BF;01/01/1900;01/01/1900
77.790.765-4-61.933.800-6-1736-BF;77.790.765-4;61.933.800-6;1736;BF;01/01/1900;01/01/1900
77.084.276-K-96.990.200-1-61-BF;77.084.276-K;96.990.200-1;61;BF;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-426-BP;77.078.244-9;96.756.430-3;426;BP;01/01/1900;01/01/1900
77.078.244-9-96.756.430-3-130-BP;77.078.244-9;96.756.430-3;130;BP;01/01/1900;01/01/1900
77.084.276-K-96.729.820-4-2186-BF;77.084.276-K;96.729.820-4;2186;BF;01/01/1900;01/01/1900
77.846.366-0-88.481.800-1-22-BF;77.846.366-0;88.481.800-1;22;BF;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-11703-BP;77.078.244-9;84.716.400-K;11703;BP;01/01/1900;01/01/1900
77.078.244-9-76.134.946-5-3760-BP;77.078.244-9;76.134.946-5;3760;BP;01/01/1900;01/01/1900
77.460.259-3-88.481.800-1-226-BF;77.460.259-3;88.481.800-1;226;BF;01/01/1900;01/01/1900
76.908.554-8-78.335.990-1-26346-BF;76.908.554-8;78.335.990-1;26346;BF;01/01/1900;01/01/1900
77.759.986-0-83.156.400-8-2108-BF;77.759.986-0;83.156.400-8;2108;BF;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-11706-BP;77.078.244-9;84.716.400-K;11706;BP;01/01/1900;01/01/1900
77.032.854-3-76.349.975-8-1-BF;77.032.854-3;76.349.975-8;1;BF;01/01/1900;01/01/1900
76.908.554-8-79.589.920-0-4152-BF;76.908.554-8;79.589.920-0;4152;BF;01/01/1900;01/01/1900
77.846.366-0-88.481.800-1-2-BF;77.846.366-0;88.481.800-1;2;BF;01/01/1900;01/01/1900
77.032.854-3-76.357.700-7-92-BE;77.032.854-3;76.357.700-7;92;BE;01/01/1900;01/01/1900
77.790.765-4-76.519.747-3-372-BE;77.790.765-4;76.519.747-3;372;BE;01/01/1900;01/01/1900
77.078.244-9-84.716.400-K-11705-BP;77.078.244-9;84.716.400-K;11705;BP;01/01/1900;01/01/1900
77.685.548-0-90.100.000-K-56-BF;77.685.548-0;90.100.000-K;56;BF;01/01/1900;01/01/1900
77.846.366-0-88.481.800-1-5-BF;77.846.366-0;88.481.800-1;5;BF;01/01/1900;01/01/1900
77.590.833-5-94.612.000-6-2466-BF;77.590.833-5;94.612.000-6;2466;BF;01/01/1900;01/01/1900
77.912.436-3-91.144.000-8-4926-BF;77.912.436-3;91.144.000-8;4926;BF;01/01/1900;01/01/1900
77.719.596-4-76.273.030-8-174-BF;77.719.596-4;76.273.030-8;174;BF;01/01/1900;01/01/1900
77.759.986-0-71.633.300-0-228-BE;77.759.986-0;71.633.300-0;228;BE;01/01/1900;01/01/1900
77.769.485-5-87.749.600-7-9-BF;77.769.485-5;87.749.600-7;9;BF;01/01/1900;01/01/1900
77.078.244-9-81.148.200-5-633-BP;77.078.244-9;81.148.200-5;633;BP;01/01/1900;01/01/1900
77.934.012-0-96.568.740-8-309-BF;77.934.012-0;96.568.740-8;309;BF;01/01/1900;01/01/1900
77.078.244-9-76.610.230-1-1606-BP;77.078.244-9;76.610.230-1;1606;BP;01/01/1900;01/01/1900
77.470.855-3-81.201.000-K-182-BF;77.470.855-3;81.201.000-K;182;BF;01/01/1900;01/01/1900
77.934.012-0-96.568.740-8-313-BF;77.934.012-0;96.568.740-8;313;BF;01/01/1900;01/01/1900
77.023.321-6-96.705.940-4-162-BF;77.023.321-6;96.705.940-4;162;BF;01/01/1900;01/01/1900
77.084.276-K-72.232.500-1-1197-BF;77.084.276-K;72.232.500-1;1197;BF;01/01/1900;01/01/1900
76.908.554-8-76.756.768-5-23177-BF;76.908.554-8;76.756.768-5;23177;BF;01/01/1900;01/01/1900
77.023.321-6-96.705.940-4-160-BF;77.023.321-6;96.705.940-4;160;BF;01/01/1900;01/01/1900
77.759.986-0-71.633.300-0-30-BE;77.759.986-0;71.633.300-0;30;BE;01/01/1900;01/01/1900
77.608.066-7-88.277.600-K-1314-BF;77.608.066-7;88.277.600-K;1314;BF;01/01/1900;01/01/1900
77.608.066-7-96.754.450-7-501-BF;77.608.066-7;96.754.450-7;501;BF;01/01/1900;01/01/1900
77.078.244-9-78.744.360-5-436-BP;77.078.244-9;78.744.360-5;436;BP;01/01/1900;01/01/1900
77.759.986-0-93.545.000-4-521-BF;77.759.986-0;93.545.000-4;521;BF;01/01/1900;01/01/1900
76.908.554-8-76.756.768-5-23178-BF;76.908.554-8;76.756.768-5;23178;BF;01/01/1900;01/01/1900
77.032.854-3-61.808.000-5-78-BF;77.032.854-3;61.808.000-5;78;BF;01/01/1900;01/01/1900
77.745.149-9-79.587.210-8-7612-BF;77.745.149-9;79.587.210-8;7612;BF;01/01/1900;01/01/1900
77.759.986-0-96.982.890-1-326-BF;77.759.986-0;96.982.890-1;326;BF;17/01/2025;01/01/1900
77.759.986-0-96.982.890-1-148-BF;77.759.986-0;96.982.890-1;148;BF;17/01/2025;01/01/1900
77.759.986-0-96.982.890-1-426-BF;77.759.986-0;96.982.890-1;426;BF;17/01/2025;01/01/1900
77.759.986-0-96.982.890-1-427-BF;77.759.986-0;96.982.890-1;427;BF;17/01/2025;01/01/1900
77.759.986-0-96.982.890-1-428-BF;77.759.986-0;96.982.890-1;428;BF;17/01/2025;01/01/1900
77.590.833-5-86.381.300-K-2437-BF;77.590.833-5;86.381.300-K;2437;BF;17/01/2025;01/01/1900
77.590.833-5-86.381.300-K-2436-BF;77.590.833-5;86.381.300-K;2436;BF;17/01/2025;01/01/1900
77.590.833-5-86.381.300-K-2435-BF;77.590.833-5;86.381.300-K;2435;BF;17/01/2025;01/01/1900
77.590.833-5-86.381.300-K-2443-BF;77.590.833-5;86.381.300-K;2443;BF;17/01/2025;01/01/1900
77.857.775-5-76.269.216-3-36816-BF;77.857.775-5;76.269.216-3;36816;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36807-BF;77.857.775-5;76.269.216-3;36807;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36825-BF;77.857.775-5;76.269.216-3;36825;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36823-BF;77.857.775-5;76.269.216-3;36823;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36810-BF;77.857.775-5;76.269.216-3;36810;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36814-BF;77.857.775-5;76.269.216-3;36814;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36811-BF;77.857.775-5;76.269.216-3;36811;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36818-BF;77.857.775-5;76.269.216-3;36818;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36805-BF;77.857.775-5;76.269.216-3;36805;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36820-BF;77.857.775-5;76.269.216-3;36820;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36824-BF;77.857.775-5;76.269.216-3;36824;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36813-BF;77.857.775-5;76.269.216-3;36813;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36808-BF;77.857.775-5;76.269.216-3;36808;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36812-BF;77.857.775-5;76.269.216-3;36812;BF;01/01/1900;01/01/1900
77.857.775-5-76.475.957-5-36862-BF;77.857.775-5;76.475.957-5;36862;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36819-BF;77.857.775-5;76.269.216-3;36819;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36809-BF;77.857.775-5;76.269.216-3;36809;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36815-BF;77.857.775-5;76.269.216-3;36815;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36822-BF;77.857.775-5;76.269.216-3;36822;BF;01/01/1900;01/01/1900
77.857.775-5-76.364.688-2-262-BF;77.857.775-5;76.364.688-2;262;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36821-BF;77.857.775-5;76.269.216-3;36821;BF;01/01/1900;01/01/1900
77.857.775-5-76.475.957-5-36848-BF;77.857.775-5;76.475.957-5;36848;BF;01/01/1900;01/01/1900
76.908.554-8-96.669.520-K-2464-BF;76.908.554-8;96.669.520-K;2464;BF;01/01/1900;01/01/1900
77.023.321-6-90.331.000-6-695-BF;77.023.321-6;90.331.000-6;695;BF;01/01/1900;01/01/1900
77.023.321-6-90.331.000-6-696-BF;77.023.321-6;90.331.000-6;696;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36845-BF;77.857.775-5;76.269.216-3;36845;BF;01/01/1900;01/01/1900
77.857.775-5-76.364.688-2-261-BF;77.857.775-5;76.364.688-2;261;BF;01/01/1900;01/01/1900
77.470.855-3-76.026.794-5-463-BF;77.470.855-3;76.026.794-5;463;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5014-BF;76.908.554-8;70.015.580-3;5014;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5013-BF;76.908.554-8;70.015.580-3;5013;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5012-BF;76.908.554-8;70.015.580-3;5012;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5011-BF;76.908.554-8;70.015.580-3;5011;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5010-BF;76.908.554-8;70.015.580-3;5010;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5009-BF;76.908.554-8;70.015.580-3;5009;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5008-BF;76.908.554-8;70.015.580-3;5008;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5007-BF;76.908.554-8;70.015.580-3;5007;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5006-BF;76.908.554-8;70.015.580-3;5006;BF;01/01/1900;01/01/1900
76.908.554-8-70.015.580-3-5005-BF;76.908.554-8;70.015.580-3;5005;BF;01/01/1900;01/01/1900
77.857.775-5-99.520.820-2-181-BF;77.857.775-5;99.520.820-2;181;BF;01/01/1900;01/01/1900
77.936.917-K-78.119.320-8-6-BF;77.936.917-K;78.119.320-8;6;BF;01/01/1900;01/01/1900
77.857.775-5-96.514.710-1-279-BF;77.857.775-5;96.514.710-1;279;BF;01/01/1900;01/01/1900
77.857.775-5-76.364.688-2-247-BF;77.857.775-5;76.364.688-2;247;BF;01/01/1900;01/01/1900
77.470.855-3-76.763.668-7-716-BF;77.470.855-3;76.763.668-7;716;BF;01/01/1900;01/01/1900
77.857.775-5-96.756.430-3-1732-BF;77.857.775-5;96.756.430-3;1732;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-58-BF;77.470.855-3;80.335.400-6;58;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-629-BF;77.857.775-5;76.269.216-3;629;BF;01/01/1900;01/01/1900
77.936.917-K-91.915.000-9-378-BE;77.936.917-K;91.915.000-9;378;BE;01/01/1900;01/01/1900
77.759.986-0-77.983.880-3-2096-BF;77.759.986-0;77.983.880-3;2096;BF;01/01/1900;01/01/1900
77.857.775-5-70.995.200-5-748-BF;77.857.775-5;70.995.200-5;748;BF;01/01/1900;01/01/1900
77.857.775-5-96.511.460-2-522-BF;77.857.775-5;96.511.460-2;522;BF;01/01/1900;01/01/1900
77.857.775-5-76.269.216-3-36804-BF;77.857.775-5;76.269.216-3;36804;BF;01/01/1900;01/01/1900
77.023.321-6-90.331.000-6-698-BF;77.023.321-6;90.331.000-6;698;BF;01/01/1900;01/01/1900
77.470.855-3-76.026.794-5-462-BF;77.470.855-3;76.026.794-5;462;BF;01/01/1900;01/01/1900
76.908.554-8-70.885.500-6-2511-BF;76.908.554-8;70.885.500-6;2511;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-251-BF;77.470.855-3;80.335.400-6;251;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-493-BF;77.470.855-3;80.335.400-6;493;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-252-BF;77.470.855-3;80.335.400-6;252;BF;01/01/1900;01/01/1900
77.685.548-0-96.565.300-7-186-BF;77.685.548-0;96.565.300-7;186;BF;01/01/1900;01/01/1900
77.460.259-3-92.176.000-0-199-BF;77.460.259-3;92.176.000-0;199;BF;01/01/1900;01/01/1900
77.460.259-3-92.176.000-0-197-BF;77.460.259-3;92.176.000-0;197;BF;01/01/1900;01/01/1900
77.857.775-5-96.756.430-3-1733-BF;77.857.775-5;96.756.430-3;1733;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-256-BF;77.470.855-3;80.335.400-6;256;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-248-BF;77.470.855-3;80.335.400-6;248;BF;01/01/1900;01/01/1900
77.759.986-0-76.525.290-3-424-BF;77.759.986-0;76.525.290-3;424;BF;01/01/1900;01/01/1900
77.460.259-3-93.402.000-6-1188-BF;77.460.259-3;93.402.000-6;1188;BF;01/01/1900;01/01/1900
76.908.554-8-93.178.000-K-23538-BF;76.908.554-8;93.178.000-K;23538;BF;01/01/1900;01/01/1900
77.460.259-3-93.402.000-6-1180-BF;77.460.259-3;93.402.000-6;1180;BF;01/01/1900;01/01/1900
77.460.259-3-76.525.290-3-502-BF;77.460.259-3;76.525.290-3;502;BF;01/01/1900;01/01/1900
77.936.917-K-76.090.243-8-28-BF;77.936.917-K;76.090.243-8;28;BF;01/01/1900;01/01/1900
77.936.917-K-77.555.640-4-818-BF;77.936.917-K;77.555.640-4;818;BF;01/01/1900;01/01/1900
77.934.012-0-76.178.360-2-1036-BF;77.934.012-0;76.178.360-2;1036;BF;01/01/1900;01/01/1900
76.908.554-8-96.775.400-5-39940-BF;76.908.554-8;96.775.400-5;39940;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-768-BF;77.470.855-3;80.335.400-6;768;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-767-BF;77.470.855-3;80.335.400-6;767;BF;01/01/1900;01/01/1900
77.470.855-3-76.763.668-7-718-BF;77.470.855-3;76.763.668-7;718;BF;01/01/1900;01/01/1900
76.908.554-8-93.178.000-K-23633-BF;76.908.554-8;93.178.000-K;23633;BF;01/01/1900;01/01/1900
77.470.855-3-76.026.794-5-464-BF;77.470.855-3;76.026.794-5;464;BF;01/01/1900;01/01/1900
77.023.321-6-90.703.000-8-747-BF;77.023.321-6;90.703.000-8;747;BF;01/01/1900;01/01/1900
77.857.775-5-96.756.430-3-1734-BF;77.857.775-5;96.756.430-3;1734;BF;01/01/1900;01/01/1900
77.084.276-K-89.912.300-K-2553-BF;77.084.276-K;89.912.300-K;2553;BF;01/01/1900;01/01/1900
77.084.276-K-89.912.300-K-2552-BF;77.084.276-K;89.912.300-K;2552;BF;01/01/1900;01/01/1900
76.908.554-8-76.525.290-3-435-BF;76.908.554-8;76.525.290-3;435;BF;01/01/1900;01/01/1900
77.023.321-6-77.200.240-8-196-BF;77.023.321-6;77.200.240-8;196;BF;01/01/1900;01/01/1900
76.908.554-8-93.178.000-K-23537-BF;76.908.554-8;93.178.000-K;23537;BF;01/01/1900;01/01/1900
77.023.321-6-80.335.400-6-262-BF;77.023.321-6;80.335.400-6;262;BF;01/01/1900;01/01/1900
77.023.321-6-80.335.400-6-255-BF;77.023.321-6;80.335.400-6;255;BF;01/01/1900;01/01/1900
77.023.321-6-80.335.400-6-260-BF;77.023.321-6;80.335.400-6;260;BF;01/01/1900;01/01/1900
77.084.276-K-89.912.300-K-2534-BF;77.084.276-K;89.912.300-K;2534;BF;01/01/1900;01/01/1900
77.790.765-4-76.307.687-3-5465-BF;77.790.765-4;76.307.687-3;5465;BF;01/01/1900;01/01/1900
77.790.765-4-76.307.687-3-5560-BF;77.790.765-4;76.307.687-3;5560;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-771-BF;77.470.855-3;80.335.400-6;771;BF;01/01/1900;01/01/1900
77.857.775-5-96.756.430-3-243-BF;77.857.775-5;96.756.430-3;243;BF;01/01/1900;01/01/1900
76.908.554-8-76.525.290-3-872-BF;76.908.554-8;76.525.290-3;872;BF;01/01/1900;01/01/1900
77.590.833-5-92.121.000-0-706-BF;77.590.833-5;92.121.000-0;706;BF;01/01/1900;01/01/1900
76.908.554-8-93.178.000-K-23542-BF;76.908.554-8;93.178.000-K;23542;BF;01/01/1900;01/01/1900
77.857.775-5-76.524.539-7-324-BF;77.857.775-5;76.524.539-7;324;BF;01/01/1900;01/01/1900
96.885.910-2-76.459.756-7-204-BF;96.885.910-2;76.459.756-7;204;BF;01/01/1900;01/01/1900
77.934.012-0-76.178.360-2-1048-BF;77.934.012-0;76.178.360-2;1048;BF;01/01/1900;01/01/1900
76.908.554-8-76.525.290-3-143-BF;76.908.554-8;76.525.290-3;143;BF;01/01/1900;01/01/1900
77.470.855-3-76.026.794-5-470-BF;77.470.855-3;76.026.794-5;470;BF;01/01/1900;01/01/1900
77.790.765-4-76.307.687-3-5559-BF;77.790.765-4;76.307.687-3;5559;BF;01/01/1900;01/01/1900
77.912.436-3-99.597.800-8-1414-BF;77.912.436-3;99.597.800-8;1414;BF;01/01/1900;01/01/1900
76.908.554-8-93.178.000-K-23510-BF;76.908.554-8;93.178.000-K;23510;BF;01/01/1900;01/01/1900
77.460.259-3-92.176.000-0-628-BF;77.460.259-3;92.176.000-0;628;BF;01/01/1900;01/01/1900
77.470.855-3-80.335.400-6-201-BF;77.470.855-3;80.335.400-6;201;BF;01/01/1900;01/01/1900
77.912.436-3-99.597.800-8-1415-BF;77.912.436-3;99.597.800-8;1415;BF;01/01/1900;01/01/1900
77.719.596-4-61.980.530-5-128-BF;77.719.596-4;61.980.530-5;128;BF;01/01/1900;01/01/1900
77.023.321-6-90.331.000-6-697-BF;77.023.321-6;90.331.000-6;697;BF;01/01/1900;01/01/1900
77.759.986-0-76.525.290-3-425-BF;77.759.986-0;76.525.290-3;425;BF;01/01/1900;01/01/1900
77.759.986-0-77.983.880-3-2101-BF;77.759.986-0;77.983.880-3;2101;BF;01/01/1900;01/01/1900
77.857.775-5-78.627.210-6-413-BF;77.857.775-5;78.627.210-6;413;BF;01/01/1900;01/01/1900
77.590.833-5-77.223.245-4-347-BF;77.590.833-5;77.223.245-4;347;BF;01/01/1900;01/01/1900
77.590.833-5-77.223.245-4-346-BF;77.590.833-5;77.223.245-4;346;BF;01/01/1900;01/01/1900
76.908.554-8-76.136.076-0-3672-BF;76.908.554-8;76.136.076-0;3672;BF;01/01/1900;01/01/1900
